unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"4DC8295F-A65B-4BC1-8BF4-305D41142840","282500","2004-05-19","EC1Y 0ST","F","N","L","FLAT 25","HATFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/4DC8295F-A65B-4BC1-8BF4-305D41142840/current"
"C6FD2FD8-1A2B-4CD1-A1A4-7FD9C236C87A","445500","2011-09-27","EC1Y 0ST","F","N","L","FLAT 26","HATFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/C6FD2FD8-1A2B-4CD1-A1A4-7FD9C236C87A/current"
"BD0E4844-AA34-4708-B73F-CC64CD61B03D","250000","2002-08-23","EC1Y 0ST","F","N","L","FLAT 26","HATFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/BD0E4844-AA34-4708-B73F-CC64CD61B03D/current"
"4E5D4322-8C7A-4581-92F4-6F57597AF76C","63000","1996-08-16","EC1Y 0ST","F","N","L","FLAT 26","HATFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/4E5D4322-8C7A-4581-92F4-6F57597AF76C/current"
"B428E74D-2F44-4C25-ACC8-310A2F256F2D","690000","2015-09-18","EC1Y 0ST","F","N","L","FLAT 28","HATFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/B428E74D-2F44-4C25-ACC8-310A2F256F2D/current"
"4DD40A58-3763-46DF-A28B-87378C754376","113000","1998-05-08","EC1Y 0ST","F","N","L","FLAT 28","HATFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/4DD40A58-3763-46DF-A28B-87378C754376/current"
"FA8659EE-B66C-4B59-B23D-0571520DE4C2","270000","2004-06-17","EC1Y 0ST","F","N","L","FLAT 30","HATFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/FA8659EE-B66C-4B59-B23D-0571520DE4C2/current"
"5B216DBF-2B47-4A34-B927-8799391238F9","190000","2001-01-19","EC1Y 0ST","F","N","L","FLAT 31","HATFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/5B216DBF-2B47-4A34-B927-8799391238F9/current"
"2A289E9C-E8C4-CDC8-E050-A8C063054829","45920","1997-11-17","EC1Y 0ST","F","Y","L","FLAT 31","HATFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2A289E9C-E8C4-CDC8-E050-A8C063054829/current"
"3E0846F8-BA77-4966-8BE8-E712113F450B","57000","1996-10-24","EC1Y 0ST","F","N","L","FLAT 7","HATFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/3E0846F8-BA77-4966-8BE8-E712113F450B/current"
"55BDCAE6-40A0-521D-E053-6B04A8C0DD7A","695000","2017-06-30","EC1Y 0SU","F","N","L","FLAT 41","HATFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/55BDCAE6-40A0-521D-E053-6B04A8C0DD7A/current"
"4C4EE000-4FC7-1854-E050-A8C063054F34","695000","2017-02-24","EC1Y 0SU","F","N","L","FLAT 41","HATFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/4C4EE000-4FC7-1854-E050-A8C063054F34/current"
"369DFB15-FEA3-3A19-E050-A8C0620518C6","695000","2016-06-02","EC1Y 0SU","F","N","L","FLAT 42","HATFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/369DFB15-FEA3-3A19-E050-A8C0620518C6/current"
"152AB734-01EA-E651-E063-4704A8C061D9","800000","2023-12-13","EC1Y 0SU","F","N","L","FLAT 43","HATFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/152AB734-01EA-E651-E063-4704A8C061D9/current"
"FC7EC9E6-9EF2-4581-8037-205C76B2C8E0","285000","2001-10-26","EC1Y 0SU","F","N","L","FLAT 43","HATFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/FC7EC9E6-9EF2-4581-8037-205C76B2C8E0/current"
"E9AB3286-EDFE-4418-922E-D20E81EDF65E","650000","2014-02-03","EC1Y 0SU","F","N","L","FLAT 45","HATFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E9AB3286-EDFE-4418-922E-D20E81EDF65E/current"
"A254A4B9-3383-4F98-84A1-550A3C1D3D10","460000","2007-11-09","EC1Y 0SU","F","N","L","FLAT 45","HATFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/A254A4B9-3383-4F98-84A1-550A3C1D3D10/current"
"8337CCAC-D09A-4D68-A944-2DAAC2892FA7","126500","1998-06-26","EC1Y 0SU","F","N","L","FLAT 45","HATFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/8337CCAC-D09A-4D68-A944-2DAAC2892FA7/current"
"7319ABE5-7F1D-4965-BC69-B27CDA72D7D5","226500","2001-07-06","EC1Y 0SU","F","N","L","FLAT 46","HATFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7319ABE5-7F1D-4965-BC69-B27CDA72D7D5/current"
"EA3278A9-7535-2676-E053-6B04A8C015F8","735000","2022-05-31","EC1Y 0SU","F","N","L","FLAT 47","HATFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/EA3278A9-7535-2676-E053-6B04A8C015F8/current"
"A2791E73-6774-488B-B390-2C5587F656CC","370000","2009-10-16","EC1Y 0SU","F","N","L","FLAT 47","HATFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/A2791E73-6774-488B-B390-2C5587F656CC/current"
"594A60C2-8648-4D39-AEDE-5EF96A2C8E2A","290000","2005-08-26","EC1Y 0SU","F","N","L","FLAT 54","HATFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/594A60C2-8648-4D39-AEDE-5EF96A2C8E2A/current"
"726BF13B-0F47-0A46-E053-6C04A8C01D0D","700000","2018-04-12","EC1Y 0SU","F","N","L","FLAT 62","HATFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/726BF13B-0F47-0A46-E053-6C04A8C01D0D/current"
"79E95E79-D287-46EE-A3C5-BF6E3B50C443","692000","2013-11-29","EC1Y 0SU","F","N","L","FLAT 63","HATFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/79E95E79-D287-46EE-A3C5-BF6E3B50C443/current"
"7CE33619-9B99-4B5D-9A69-26FA2C070E15","80000","1996-08-23","EC1Y 0SU","F","N","L","FLAT 66","HATFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7CE33619-9B99-4B5D-9A69-26FA2C070E15/current"
"E9F4388D-75C1-4BD8-A822-C9CE68F55884","298000","2003-12-19","EC1Y 0TN","F","N","L","FLAT 10","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E9F4388D-75C1-4BD8-A822-C9CE68F55884/current"
"479AD5BD-89D8-4CF5-837A-02E9B92C35D2","156000","1999-01-29","EC1Y 0TN","F","N","L","FLAT 10","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/479AD5BD-89D8-4CF5-837A-02E9B92C35D2/current"
"5469AA0D-F633-41E3-82BB-8168535D1CC8","465000","2007-10-15","EC1Y 0TN","F","N","L","FLAT 11","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/5469AA0D-F633-41E3-82BB-8168535D1CC8/current"
"9EB1A9BE-5528-47F1-8EF2-2C376247D172","275000","2004-04-19","EC1Y 0TN","F","N","L","FLAT 12","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/9EB1A9BE-5528-47F1-8EF2-2C376247D172/current"
"FE9F8F0B-88EE-4745-9803-B9B2C16C50E6","147000","1999-09-28","EC1Y 0TN","F","N","L","FLAT 12","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/FE9F8F0B-88EE-4745-9803-B9B2C16C50E6/current"
"783E5000-1449-46FD-A251-8C7C4A9F1AF8","655000","2014-05-22","EC1Y 0TN","F","N","L","FLAT 13","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/783E5000-1449-46FD-A251-8C7C4A9F1AF8/current"
"B027C5CB-0FC5-4047-A4F2-721837FCCA8B","400000","2010-04-23","EC1Y 0TN","F","N","L","FLAT 13","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/B027C5CB-0FC5-4047-A4F2-721837FCCA8B/current"
"2B185253-716E-4C70-8D4C-127A5548ACC5","150000","1999-09-30","EC1Y 0TN","F","N","L","FLAT 13","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2B185253-716E-4C70-8D4C-127A5548ACC5/current"
"D4D42646-10AA-27F6-E053-6C04A8C0A572","700000","2021-11-22","EC1Y 0TN","F","N","L","FLAT 18","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D4D42646-10AA-27F6-E053-6C04A8C0A572/current"
"FE0ACDFE-062E-467F-B985-5DCFA0B2D9B5","425000","2006-07-27","EC1Y 0TN","F","N","L","FLAT 18","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/FE0ACDFE-062E-467F-B985-5DCFA0B2D9B5/current"
"8FEC19FB-5CAD-4C8E-B67B-550E278EBBDB","210000","2000-09-05","EC1Y 0TN","F","N","L","FLAT 18","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/8FEC19FB-5CAD-4C8E-B67B-550E278EBBDB/current"
"0BD4F59B-E894-496E-9FA1-4887607568E7","215000","2001-01-30","EC1Y 0TN","F","N","L","FLAT 2","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/0BD4F59B-E894-496E-9FA1-4887607568E7/current"
"E4B88EAB-A63A-45E4-B7A3-CB2D82704BC5","290000","2005-03-23","EC1Y 0TN","F","N","L","FLAT 3","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E4B88EAB-A63A-45E4-B7A3-CB2D82704BC5/current"
"BA4AF8A8-B734-4EC9-B2BA-1A1907F874A7","450000","2007-09-19","EC1Y 0TN","F","N","L","FLAT 4","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/BA4AF8A8-B734-4EC9-B2BA-1A1907F874A7/current"
"08D3CC40-FC38-49BC-AAE2-4C76677F85D8","450000","2010-12-16","EC1Y 0TN","F","N","L","FLAT 6","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/08D3CC40-FC38-49BC-AAE2-4C76677F85D8/current"
"6FE5A1C8-E18A-446C-B61C-B33EFFC9690F","235000","2002-04-12","EC1Y 0TN","F","N","L","FLAT 7","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/6FE5A1C8-E18A-446C-B61C-B33EFFC9690F/current"
"ED4DEA84-4D75-4CA7-A810-1ED287C04745","115000","1998-08-19","EC1Y 0TN","F","N","L","FLAT 8","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/ED4DEA84-4D75-4CA7-A810-1ED287C04745/current"
"2AD1EB6D-3A1C-4304-9ABD-46975B2F3FD8","345000","2005-12-02","EC1Y 0TN","F","N","L","FLAT 9","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2AD1EB6D-3A1C-4304-9ABD-46975B2F3FD8/current"
"5BBF1894-2F13-4B87-B67C-7765704184EF","437000","2011-10-07","EC1Y 0TP","F","N","L","FLAT 22","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/5BBF1894-2F13-4B87-B67C-7765704184EF/current"
"2859C1AC-3CFA-52B4-E063-4804A8C05948","655000","2024-09-20","EC1Y 0TP","F","N","L","FLAT 24","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2859C1AC-3CFA-52B4-E063-4804A8C05948/current"
"9765C993-7B18-46A2-A81C-1BA87CA75A68","432000","2011-05-09","EC1Y 0TP","F","N","L","FLAT 24","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/9765C993-7B18-46A2-A81C-1BA87CA75A68/current"
"96C7A743-6373-43F4-B06B-8AF53B1AFC0B","190000","2001-01-05","EC1Y 0TP","F","N","L","FLAT 24","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/96C7A743-6373-43F4-B06B-8AF53B1AFC0B/current"
"BA435DD4-0332-47A2-9D0B-1A6CBD439D8C","425000","2011-02-21","EC1Y 0TP","F","N","L","FLAT 25","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/BA435DD4-0332-47A2-9D0B-1A6CBD439D8C/current"
"773788C2-ED91-2CE4-E053-6C04A8C05E57","810000","2018-08-29","EC1Y 0TP","F","N","L","FLAT 29","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/773788C2-ED91-2CE4-E053-6C04A8C05E57/current"
"279CC3D7-FC5F-425C-9925-004A6A2DC2A2","488000","2007-07-17","EC1Y 0TP","F","N","L","FLAT 29","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/279CC3D7-FC5F-425C-9925-004A6A2DC2A2/current"
"119A8353-2CA4-4C94-B39A-20EB7770F00F","310000","2003-12-19","EC1Y 0TP","F","N","L","FLAT 29","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/119A8353-2CA4-4C94-B39A-20EB7770F00F/current"
"E53EDD2E-03B1-83EC-E053-6B04A8C03A59","715000","2022-02-16","EC1Y 0TP","F","N","L","FLAT 30","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E53EDD2E-03B1-83EC-E053-6B04A8C03A59/current"
"CF1C0F1B-B1FB-4F4C-83D9-21C424335CC0","430000","2008-10-30","EC1Y 0TP","F","N","L","FLAT 30","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/CF1C0F1B-B1FB-4F4C-83D9-21C424335CC0/current"
"AC2690D8-6B41-457C-BE4D-D16D30198FD0","110000","1997-11-07","EC1Y 0TP","F","N","L","FLAT 30","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/AC2690D8-6B41-457C-BE4D-D16D30198FD0/current"
"0819C0CC-784F-4445-9053-F92751F40A64","450000","2008-09-25","EC1Y 0TP","F","N","L","FLAT 32","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/0819C0CC-784F-4445-9053-F92751F40A64/current"
"F6FA37C8-7C33-4AF6-8660-5E3769EB11A7","127500","1998-11-04","EC1Y 0TP","F","N","L","FLAT 32","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/F6FA37C8-7C33-4AF6-8660-5E3769EB11A7/current"
"31FE3BD5-9BC5-4A04-8D94-C591818B233C","500000","2007-10-12","EC1Y 0TP","F","N","L","FLAT 37","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/31FE3BD5-9BC5-4A04-8D94-C591818B233C/current"
"FAC30767-5430-5E20-E053-4704A8C004EE","650000","2023-04-21","EC1Y 0TR","F","N","L","FLAT 41","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/FAC30767-5430-5E20-E053-4704A8C004EE/current"
"CBB25E80-EA49-4476-827C-1EA85EF5A44E","640000","2013-12-19","EC1Y 0TR","F","N","L","FLAT 41","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/CBB25E80-EA49-4476-827C-1EA85EF5A44E/current"
"D881D77E-2C15-44D8-810E-0248F31C8F21","400000","2009-06-05","EC1Y 0TR","F","N","L","FLAT 44","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D881D77E-2C15-44D8-810E-0248F31C8F21/current"
"E0CBCAD0-3CE2-44B5-9110-B14444A3D513","272500","2004-10-08","EC1Y 0TR","F","N","L","FLAT 52","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E0CBCAD0-3CE2-44B5-9110-B14444A3D513/current"
"A1CD86C3-336B-4C84-B4A4-F186046C0925","90000","1997-08-22","EC1Y 0TR","F","N","L","FLAT 53","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/A1CD86C3-336B-4C84-B4A4-F186046C0925/current"
"28B98344-5C4E-43CB-A6E8-26CDCBE3EC0D","355000","2006-12-08","EC1Y 0TR","F","N","L","FLAT 54","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/28B98344-5C4E-43CB-A6E8-26CDCBE3EC0D/current"
"AE1D12B6-A777-4D0D-B313-5E1032FE659A","249500","2002-04-26","EC1Y 0TR","F","N","L","FLAT 54","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/AE1D12B6-A777-4D0D-B313-5E1032FE659A/current"
"03C3F2B7-5A44-417B-9383-AE48E0E80B68","325000","2004-07-09","EC1Y 0TR","F","N","L","FLAT 56","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/03C3F2B7-5A44-417B-9383-AE48E0E80B68/current"
"7E73D595-5F1E-4657-9036-1EB104AE496E","125000","1997-10-14","EC1Y 0TR","F","N","L","FLAT 56","BASTERFIELD HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7E73D595-5F1E-4657-9036-1EB104AE496E/current"
